Opom001673	XM_032928837.2	33.575	414	238	11	656	1045	47	447	2.99e-63	223
Opom001673	XM_045173363.1	25.970	335	212	10	664	981	110	425	9.50e-29	123
Opom001673	XM_045173364.1	25.970	335	212	10	664	981	110	425	9.85e-29	123
Opom001673	XM_032930364.2	25.970	335	212	10	664	981	110	425	1.19e-28	123
Mbor007341	XM_032928836.2	35.091	493	247	13	174	599	49	535	2.54e-82	268
Mbor007341	XM_032928837.2	38.978	372	209	9	174	533	49	414	4.69e-72	239
Mbor007341	XM_045173364.1	27.381	336	218	11	183	501	113	439	8.51e-30	124
Mbor007341	XM_045173363.1	27.381	336	218	11	183	501	113	439	9.30e-30	124
Mbor007341	XM_032930364.2	27.381	336	218	11	183	501	113	439	9.30e-30	124
Pcor024926	XM_032928836.2	34.048	420	194	13	2	350	125	532	1.33e-65	216
Pcor024926	XM_032928837.2	36.418	335	177	10	2	312	125	447	8.40e-57	192
Pcor024926	XM_045173363.1	24.506	253	175	6	2	248	183	425	3.41e-19	89.0
Pcor024926	XM_032930364.2	23.897	272	188	7	2	267	183	441	3.88e-19	89.0
Pcor024926	XM_045173364.1	24.506	253	175	6	2	248	183	425	4.26e-19	88.6
Fexs002488	XM_032928836.2	36.016	497	237	11	1139	1569	51	532	3.79e-88	298
Fexs002488	XM_032928837.2	39.529	382	206	9	1139	1510	51	417	1.74e-76	263
Fexs002488	XM_045173364.1	28.090	356	222	10	1130	1472	100	434	6.99e-33	137
Fexs002488	XM_045173358.1	27.933	358	224	10	1128	1472	98	434	7.77e-33	138
Fexs002488	XM_045173360.1	27.933	358	224	10	1128	1472	98	434	7.77e-33	138
Lfab001811	XM_032928836.2	33.737	495	246	12	417	842	51	532	1.59e-81	272
Lfab001811	XM_032928837.2	35.012	417	233	12	417	810	51	452	2.49e-70	240
Lfab001811	XM_045173364.1	28.090	356	220	12	418	758	107	441	5.18e-28	120
Lfab001811	XM_045173363.1	28.090	356	220	12	418	758	107	441	6.09e-28	120
Lfab001811	XM_032930364.2	28.090	356	220	12	418	758	107	441	6.77e-28	120
Gfla019976	XM_032928836.2	35.714	490	235	11	608	1031	60	535	1.56e-84	283
Gfla019976	XM_032928837.2	39.837	369	197	9	608	965	60	414	9.47e-73	249
Gfla019976	XM_045173364.1	27.536	345	221	10	609	943	116	441	4.90e-33	136
Gfla019976	XM_045173363.1	27.536	345	221	10	609	943	116	441	6.78e-33	136
Gfla019976	XM_032930364.2	27.536	345	221	10	609	943	116	441	7.10e-33	136
Euro019302	XM_032928836.2	33.333	495	248	15	686	1110	47	529	2.96e-73	253
Euro019302	XM_032928837.2	36.269	386	220	11	686	1057	47	420	4.06e-65	228
Euro019302	XM_045173364.1	26.567	335	210	11	694	1011	110	425	1.34e-29	126
Euro019302	XM_045173363.1	26.970	330	205	11	699	1011	115	425	1.64e-29	125
Euro019302	XM_032930364.2	26.970	330	205	11	699	1011	115	425	1.91e-29	125
Tpal007617	XM_032928836.2	31.454	337	166	8	68	341	200	534	2.65e-38	143
Tpal007617	XM_032928837.2	33.484	221	139	4	68	282	200	418	6.94e-27	110
Taur025199	XM_032928837.2	37.671	292	162	8	2	281	130	413	1.96e-53	180
Taur025199	XM_032928836.2	37.671	292	162	8	2	281	130	413	4.48e-53	181
Taur025199	XM_045173363.1	25.498	251	165	8	1	241	187	425	7.04e-17	80.5
Taur025199	XM_045173364.1	25.498	251	165	8	1	241	187	425	7.47e-17	80.5
Taur025199	XM_032930364.2	25.498	251	165	8	1	241	187	425	8.09e-17	80.5
Pjap016536	XM_032928837.2	38.692	367	204	10	154	507	48	406	1.00e-73	241
Pjap016536	XM_032928836.2	38.692	367	204	10	154	507	48	406	4.30e-73	241
Pjap016536	XM_045173364.1	27.826	345	230	9	140	473	89	425	5.01e-32	130
Pjap016536	XM_032930364.2	28.116	345	229	9	140	473	89	425	6.38e-32	129
Pjap016536	XM_045173363.1	28.116	345	229	9	140	473	89	425	7.34e-32	129
Znev003385	XM_032928837.2	36.610	295	175	6	197	488	52	337	1.28e-56	195
Znev003385	XM_032928836.2	36.610	295	175	6	197	488	52	337	4.67e-56	195
Znev003385	XM_045173364.1	29.153	295	182	8	197	476	107	389	1.08e-33	134
Znev003385	XM_045173361.1	29.153	295	182	8	197	476	107	389	1.21e-33	135
Znev003385	XM_045173363.1	29.153	295	182	8	197	476	107	389	1.33e-33	134
Ater010082	XM_032928836.2	35.356	478	234	11	306	715	62	532	1.63e-86	282
Ater010082	XM_032928837.2	38.781	361	202	9	306	654	62	415	7.82e-72	241
Ater010082	XM_045173364.1	28.448	348	206	14	289	613	99	426	3.94e-27	117
Ater010082	XM_045173363.1	28.488	344	211	14	289	613	99	426	4.41e-27	117
Ater010082	XM_032930364.2	28.488	344	211	14	289	613	99	426	4.61e-27	117
Dcol011363	XM_032928836.2	35.960	495	235	11	828	1254	52	532	4.53e-88	296
Dcol011363	XM_032928837.2	39.947	378	201	9	828	1193	52	415	8.88e-78	265
Dcol011363	XM_045173364.1	27.221	349	216	11	818	1151	100	425	1.88e-32	135
Dcol011363	XM_032930364.2	27.221	349	216	11	818	1151	100	425	2.29e-32	135
Dcol011363	XM_045173363.1	27.221	349	216	11	818	1151	100	425	2.53e-32	135
Mdor017384	XM_032928836.2	32.186	494	254	14	895	1318	47	529	1.29e-72	253
Mdor017384	XM_032928837.2	35.000	380	223	10	895	1261	47	415	2.00e-65	230
Mdor017384	XM_045173364.1	26.113	337	208	11	903	1219	110	425	5.06e-29	124
Mdor017384	XM_045173363.1	26.113	337	208	11	903	1219	110	425	6.05e-29	124
Mdor017384	XM_032930364.2	25.816	337	209	11	903	1219	110	425	7.29e-29	124
Ltum005683	XM_032928836.2	35.973	442	211	7	1	382	106	535	7.38e-81	258
Ltum005683	XM_032928837.2	40.312	320	177	5	1	318	106	413	2.98e-69	226
Ltum005683	XM_045173363.1	29.801	302	175	10	3	289	167	446	4.29e-27	113
Ltum005683	XM_045173364.1	29.801	302	175	10	3	289	167	446	4.80e-27	113
Ltum005683	XM_045173358.1	29.801	302	175	10	3	289	167	446	4.99e-27	113
Dsem003428	XM_032928837.2	36.910	233	127	7	354	582	51	267	2.95e-33	133
Dsem003428	XM_032928836.2	36.910	233	127	7	354	582	51	267	5.74e-33	133
Dsem003428	XM_045173364.1	34.211	190	113	6	358	543	110	291	8.36e-26	112
Dsem003428	XM_045173363.1	34.211	190	113	6	358	543	110	291	8.95e-26	112
Dsem003428	XM_045173361.1	34.211	190	113	6	358	543	110	291	1.00e-25	112
Dall001225	XM_032928836.2	35.130	501	224	16	202	616	52	537	1.49e-77	256
Dall001225	XM_032928837.2	37.831	378	190	13	202	549	52	414	5.65e-68	229
Dall001225	XM_032930364.2	26.685	356	212	10	201	527	106	441	9.84e-29	121
Dall001225	XM_045173364.1	26.685	356	212	10	201	527	106	441	1.20e-28	121
Dall001225	XM_045173363.1	26.685	356	212	10	201	527	106	441	1.22e-28	121
Cres019918	XM_032928837.2	35.315	286	179	5	1	283	55	337	8.14e-48	171
Cres019918	XM_032928836.2	35.315	286	179	5	1	283	55	337	2.00e-47	172
Cres019918	XM_045173363.1	27.835	291	181	10	4	275	113	393	4.50e-29	120
Cres019918	XM_032930364.2	27.835	291	181	10	4	275	113	393	5.77e-29	120
Cres019918	XM_045173364.1	27.835	291	181	10	4	275	113	393	5.78e-29	120
Ccin004959	XM_032928836.2	35.569	492	228	14	707	1127	62	535	1.25e-82	280
Ccin004959	XM_032928837.2	38.874	373	195	11	707	1064	62	416	1.38e-70	244
Ccin004959	XM_045173363.1	27.964	329	194	12	711	1020	121	425	1.24e-26	117
Ccin004959	XM_045173358.1	27.964	329	194	12	711	1020	121	425	1.26e-26	117
Ccin004959	XM_045173360.1	27.964	329	194	12	711	1020	121	425	1.26e-26	117
Aros005856	XM_032928836.2	37.681	483	227	8	654	1073	61	532	4.50e-91	302
Aros005856	XM_032928837.2	41.644	365	195	6	654	1011	61	414	2.39e-78	265
Aros005856	XM_045173364.1	26.437	348	220	11	655	989	117	441	6.43e-30	127
Aros005856	XM_045173363.1	26.437	348	220	11	655	989	117	441	8.05e-30	127
Aros005856	XM_032930364.2	26.437	348	220	11	655	989	117	441	8.49e-30	126
Obru003755	XM_032928836.2	37.652	494	252	13	1178	1632	59	535	1.23e-89	303
Obru003755	XM_032928837.2	40.379	369	197	8	1178	1536	59	414	2.84e-75	259
Obru003755	XM_045173361.1	27.042	355	227	8	1161	1502	100	435	1.52e-35	146
Obru003755	XM_045173358.1	27.042	355	227	8	1161	1502	100	435	1.57e-35	146
Obru003755	XM_045173360.1	27.042	355	227	8	1161	1502	100	435	1.57e-35	146
Otau011205	XM_032928836.2	32.657	493	258	13	152	575	48	535	3.05e-73	243
Otau011205	XM_032928837.2	34.140	372	226	9	152	509	48	414	6.69e-62	212
Otau011205	XM_045173362.1	25.000	456	281	17	71	486	15	449	1.02e-28	121
Otau011205	XM_045173364.1	25.000	456	281	17	71	486	15	449	1.12e-28	120
Otau011205	XM_032930364.2	25.000	456	281	17	71	486	15	449	1.16e-28	120
Nves007063	XM_032928836.2	34.783	483	238	13	44	454	58	535	1.83e-85	272
Nves007063	XM_032928837.2	38.674	362	199	10	44	387	58	414	9.47e-78	250
Nves007063	XM_045173363.1	25.479	365	233	13	47	393	116	459	3.73e-33	132
Nves007063	XM_032930364.2	25.479	365	233	13	47	393	116	459	4.38e-33	132
Nves007063	XM_045173364.1	25.479	365	233	13	47	393	116	459	4.55e-33	132
Tger030458	XM_032928837.2	33.735	83	37	2	1	70	338	415	4.63e-06	42.7
Tger030458	XM_032928836.2	35.443	79	41	2	1	70	338	415	4.76e-06	42.7
Dvas008968	XM_032928836.2	32.454	493	247	15	674	1094	51	529	2.85e-72	250
Dvas008968	XM_032928837.2	35.156	384	219	11	674	1041	51	420	3.01e-64	226
Dvas008968	XM_045173363.1	25.688	327	213	9	683	995	115	425	1.72e-27	119
Dvas008968	XM_045173364.1	25.688	327	213	9	683	995	115	425	1.76e-27	119
Dvas008968	XM_032930364.2	25.688	327	213	9	683	995	115	425	2.97e-27	119
Bign011268	XM_032928836.2	35.282	496	240	12	312	741	52	532	1.00e-88	289
Bign011268	XM_032928837.2	38.259	379	209	9	312	680	52	415	5.75e-75	251
Bign011268	XM_045173363.1	26.291	426	268	11	233	635	23	425	9.28e-33	134
Bign011268	XM_045173364.1	26.291	426	268	11	233	635	23	425	1.02e-32	134
Bign011268	XM_032930364.2	26.291	426	268	11	233	635	23	425	1.15e-32	134
Asul037963	XM_032928836.2	39.167	360	156	6	3	301	178	535	5.64e-70	227
Asul037963	XM_032928837.2	43.015	272	138	5	3	259	178	447	8.85e-57	191
Asul037963	XM_045173362.1	27.230	213	118	9	22	216	260	453	3.23e-09	58.2
Asul037963	XM_045173358.1	27.230	213	118	9	22	216	260	453	3.47e-09	58.2
Asul037963	XM_045173360.1	27.230	213	118	9	22	216	260	453	3.47e-09	58.2
Dnox009696	XM_045173362.1	31.683	101	52	5	10	105	380	468	1.67e-05	42.7
Dnox009696	XM_045173361.1	31.683	101	52	5	10	105	380	468	2.10e-05	42.4
Dnox009696	XM_032930364.2	31.683	101	52	5	10	105	380	468	2.19e-05	42.4
Dnox009696	XM_045173358.1	31.683	101	52	5	10	105	380	468	2.32e-05	42.4
Dnox009696	XM_045173360.1	31.683	101	52	5	10	105	380	468	2.32e-05	42.4
Dqua002603	XM_032928836.2	35.800	500	241	12	1069	1503	51	535	2.56e-86	293
Dqua002603	XM_032928837.2	38.743	382	210	9	1069	1441	51	417	4.70e-74	255
Dqua002603	XM_045173364.1	26.536	358	228	10	1060	1404	100	435	1.30e-31	133
Dqua002603	XM_045173358.1	26.536	358	228	10	1060	1404	100	435	1.33e-31	134
Dqua002603	XM_045173360.1	26.536	358	228	10	1060	1404	100	435	1.33e-31	134
Ekon013696	XM_032928836.2	33.803	497	249	14	479	906	47	532	2.68e-76	259
Ekon013696	XM_032928837.2	36.883	385	219	10	479	850	47	420	2.70e-68	235
Ekon013696	XM_045173364.1	24.620	329	230	9	484	804	107	425	1.84e-27	119
Ekon013696	XM_045173363.1	24.620	329	230	9	484	804	107	425	1.96e-27	119
Ekon013696	XM_032930364.2	24.620	329	230	9	484	804	107	425	2.84e-27	118
Hsal009400	XM_032928836.2	36.492	496	236	13	1140	1570	51	532	1.25e-87	297
Hsal009400	XM_032928837.2	39.895	381	206	10	1140	1511	51	417	7.93e-76	261
Hsal009400	XM_045173361.1	27.066	351	225	9	1140	1477	106	438	2.10e-34	142
Hsal009400	XM_045173358.1	27.066	351	225	9	1140	1477	106	438	2.20e-34	142
Hsal009400	XM_045173360.1	27.066	351	225	9	1140	1477	106	438	2.20e-34	142
Hhal002802	XM_032928837.2	46.154	221	113	2	3	217	195	415	8.53e-60	197
Hhal002802	XM_032928836.2	46.154	221	113	2	3	217	195	415	2.30e-59	197
Hhal002802	XM_032928836.2	51.020	49	24	0	232	280	486	534	3.82e-10	60.5
Focc015782	XM_032928837.2	30.455	220	93	6	130	292	195	411	2.86e-16	79.7
Focc015782	XM_032928836.2	30.455	220	93	6	130	292	195	411	3.15e-16	79.7
Focc015782	XM_032928836.2	40.000	45	27	0	292	336	488	532	2.72e-04	43.1
Focc004808	XM_032928836.2	27.941	340	178	6	136	410	195	532	5.17e-37	141
Focc004808	XM_032928837.2	32.174	230	147	4	136	358	195	422	3.21e-32	127
Eann017371	XM_032928837.2	35.884	379	218	10	693	1058	47	413	7.65e-64	224
Eann017371	XM_032928836.2	35.884	379	218	10	693	1058	47	413	1.03e-63	226
Eann017371	XM_045173364.1	26.970	330	205	11	706	1018	115	425	3.30e-29	124
Eann017371	XM_045173363.1	26.970	330	205	11	706	1018	115	425	3.95e-29	124
Eann017371	XM_032930364.2	26.970	330	205	11	706	1018	115	425	4.27e-29	124
Wpum004227	XM_032928836.2	31.864	499	256	15	662	1089	44	529	3.06e-71	247
Wpum004227	XM_032928837.2	34.359	390	228	11	662	1036	44	420	5.58e-63	222
Wpum004227	XM_045173364.1	25.231	325	213	9	680	990	117	425	8.90e-29	123
Wpum004227	XM_045173363.1	25.231	325	213	9	680	990	117	425	1.04e-28	123
Wpum004227	XM_032930364.2	25.231	325	213	9	680	990	117	425	1.60e-28	122
Ppup012412	XM_032928836.2	34.073	496	243	15	669	1093	47	529	1.94e-76	262
Ppup012412	XM_032928837.2	38.133	375	204	11	681	1040	59	420	5.25e-68	236
Ppup012412	XM_045173363.1	26.426	333	209	11	679	994	112	425	7.77e-29	124
Ppup012412	XM_045173364.1	26.426	333	209	11	679	994	112	425	9.20e-29	123
Ppup012412	XM_032930364.2	26.426	333	209	11	679	994	112	425	1.13e-28	123
hom2924.t1	XM_032928836.2	33.621	348	122	10	4	242	188	535	2.83e-43	154
hom2924.t1	XM_032928837.2	37.885	227	87	5	4	176	188	414	2.77e-35	131
hom2924.t1	XM_032926499.2	29.070	86	60	1	10	95	2	86	1.16e-04	43.1
Lnig001495	XM_032928836.2	36.200	500	238	11	885	1318	51	535	1.60e-90	304
Lnig001495	XM_032928837.2	39.791	382	205	9	885	1256	51	417	1.78e-78	268
Lnig001495	XM_045173364.1	27.731	357	222	10	876	1218	100	434	2.80e-32	134
Lnig001495	XM_045173361.1	27.577	359	224	10	874	1218	98	434	3.40e-32	135
Lnig001495	XM_045173363.1	27.731	357	222	10	876	1218	100	434	3.57e-32	134
Lyun015984	XM_032928836.2	35.041	488	232	10	238	650	58	535	1.68e-83	273
Lyun015984	XM_032928837.2	38.587	368	196	8	238	585	58	415	1.69e-69	234
Lyun015984	XM_045173364.1	27.385	325	195	13	242	542	117	424	1.55e-23	105
Lyun015984	XM_045173363.1	27.385	325	195	13	242	542	117	424	1.67e-23	105
Lyun015984	XM_032930364.2	27.385	325	195	13	242	542	117	424	2.09e-23	105
Dsem024540	XM_032928837.2	46.203	158	75	3	1	148	258	415	1.13e-37	134
Dsem024540	XM_032928836.2	46.203	158	75	3	1	148	258	415	1.71e-37	135
Dsem024540	XM_032930364.2	29.630	135	69	6	4	125	320	441	2.21e-04	41.2
Dsem024540	XM_045173363.1	29.630	135	69	6	4	125	320	441	2.23e-04	41.2
Dsem024540	XM_045173358.1	29.630	135	69	6	4	125	320	441	2.74e-04	40.8
Caus002365	XM_032928836.2	38.390	323	137	5	420	680	210	532	2.10e-62	217
Caus002365	XM_032928837.2	47.317	205	102	2	420	618	210	414	1.99e-50	183
Caus002365	XM_045173362.1	29.032	124	73	5	461	574	307	425	1.45e-04	45.4
Caus002365	XM_045173358.1	27.419	124	75	4	461	574	307	425	1.48e-04	45.4
Caus002365	XM_045173360.1	27.419	124	75	4	461	574	307	425	1.48e-04	45.4
Cflo006837	XM_032928836.2	36.419	497	235	11	1133	1563	51	532	8.44e-91	306
Cflo006837	XM_032928837.2	39.791	382	205	9	1133	1504	51	417	2.01e-78	268
Cflo006837	XM_045173361.1	27.374	358	226	9	1122	1466	98	434	7.30e-34	141
Cflo006837	XM_045173364.1	27.606	355	223	9	1122	1463	98	431	9.47e-34	139
Cflo006837	XM_045173363.1	28.169	355	221	10	1122	1463	98	431	1.03e-33	139
Cfor000144	XM_032928836.2	37.652	494	233	12	97	525	52	535	7.16e-99	309
Cfor000144	XM_032928837.2	39.409	406	217	11	97	483	52	447	3.46e-85	271
Cfor000144	XM_045173364.1	29.217	332	210	9	97	416	107	425	2.08e-37	146
Cfor000144	XM_045173363.1	29.217	332	210	9	97	416	107	425	2.44e-37	146
Cfor000144	XM_045173362.1	29.217	332	210	9	97	416	107	425	2.53e-37	146
Bger008135	XM_032930364.2	35.433	127	78	3	175	297	105	231	1.17e-17	84.0
Bger008135	XM_045173364.1	35.433	127	78	3	175	297	105	231	1.18e-17	84.0
Bger008135	XM_045173363.1	35.433	127	78	3	175	297	105	231	1.20e-17	84.0
Bger008135	XM_045173362.1	35.433	127	78	3	175	297	105	231	1.23e-17	84.0
Bger008135	XM_045173358.1	35.433	127	78	3	175	297	105	231	1.40e-17	84.0
Tpal008192	XM_032928836.2	34.218	339	155	10	69	341	196	532	2.45e-46	165
Tpal008192	XM_032928837.2	39.381	226	124	7	69	283	196	419	6.63e-41	149
Tpal002234	XM_032928836.2	34.513	339	154	10	113	385	196	532	1.74e-46	167
Tpal002234	XM_032928837.2	39.823	226	123	7	113	327	196	419	3.43e-41	151
Tlon005362	XM_032928837.2	40.379	317	172	9	495	807	62	365	1.98e-65	228
Tlon005362	XM_032928837.2	35.484	93	56	3	374	465	48	137	6.90e-09	59.7
Tlon005362	XM_032928836.2	40.379	317	172	9	495	807	62	365	6.46e-65	228
Tlon005362	XM_032928836.2	35.484	93	56	3	374	465	48	137	5.01e-09	60.1
Tlon005362	XM_045173364.1	28.571	343	212	9	487	813	109	434	4.93e-34	139
Tlon005362	XM_045173364.1	34.783	115	71	2	368	481	100	211	1.26e-14	78.2
Tlon005362	XM_045173363.1	28.571	343	212	9	487	813	109	434	6.53e-34	139
Tlon005362	XM_045173363.1	34.783	115	71	2	368	481	100	211	1.23e-14	78.6
Tlon005362	XM_032930364.2	28.571	343	212	9	487	813	109	434	7.40e-34	139
Tlon005362	XM_032930364.2	34.783	115	71	2	368	481	100	211	1.26e-14	78.2
Agif001208	XM_032928836.2	34.146	492	246	10	413	837	52	532	1.26e-82	275
Agif001208	XM_032928837.2	35.507	414	233	10	413	805	52	452	1.95e-71	243
Agif001208	XM_045173364.1	27.809	356	221	11	413	753	107	441	4.65e-27	117
Agif001208	XM_045173363.1	27.809	356	221	11	413	753	107	441	5.45e-27	117
Agif001208	XM_045173358.1	28.212	358	217	12	413	753	107	441	9.37e-27	117
Aerv001381	XM_032928836.2	34.146	492	246	10	413	837	52	532	1.26e-82	275
Aerv001381	XM_032928837.2	35.507	414	233	10	413	805	52	452	1.71e-71	243
Aerv001381	XM_045173363.1	28.212	358	217	12	413	753	107	441	2.43e-26	115
Aerv001381	XM_045173364.1	28.212	358	217	12	413	753	107	441	2.63e-26	115
Aerv001381	XM_032930364.2	28.212	358	217	12	413	753	107	441	3.91e-26	114
Csol005625	XM_032928836.2	32.927	492	246	15	663	1083	51	529	2.30e-74	256
Csol005625	XM_032928837.2	35.770	383	218	11	663	1030	51	420	2.77e-66	231
Csol005625	XM_045173363.1	25.994	327	208	10	674	984	117	425	5.42e-27	118
Csol005625	XM_045173364.1	25.994	327	208	10	674	984	117	425	5.90e-27	117
Csol005625	XM_032930364.2	25.994	327	208	10	674	984	117	425	7.71e-27	117
Gleg012236	XM_032928836.2	33.868	499	253	12	754	1187	51	537	1.23e-82	280
Gleg012236	XM_032928837.2	37.135	377	216	9	754	1121	51	415	2.94e-69	241
Gleg012236	XM_045173358.1	25.294	340	219	9	758	1081	110	430	7.12e-26	115
Gleg012236	XM_045173360.1	25.294	340	219	9	758	1081	110	430	7.12e-26	115
Gleg012236	XM_045173359.1	25.294	340	219	9	758	1081	110	430	7.12e-26	115
Ppyr004789	XM_032928837.2	34.909	275	156	5	2	265	121	383	1.76e-43	156
Ppyr004789	XM_032928836.2	34.909	275	156	5	2	265	121	383	3.40e-43	156
Ppyr004789	XM_045173358.1	25.581	258	174	7	1	248	178	427	1.33e-18	87.4
Ppyr004789	XM_045173360.1	25.581	258	174	7	1	248	178	427	1.33e-18	87.4
Ppyr004789	XM_045173359.1	25.581	258	174	7	1	248	178	427	1.33e-18	87.4
Obic010998	XM_032928837.2	35.802	243	139	7	741	979	52	281	5.80e-38	149
Obic010998	XM_032928836.2	35.802	243	139	7	741	979	52	281	1.14e-37	149
Obic010998	XM_045173364.1	27.953	254	169	6	723	971	88	332	1.61e-20	97.4
Obic010998	XM_045173363.1	27.953	254	169	6	723	971	88	332	1.77e-20	97.1
Obic010998	XM_045173361.1	27.511	229	159	4	744	971	110	332	2.11e-20	97.4
Msti013642	XM_032928836.2	34.062	320	143	7	1	253	211	529	1.29e-49	171
Msti013642	XM_032928837.2	40.291	206	112	3	1	196	211	415	2.43e-42	150
Msti013642	XM_045173363.1	24.528	159	104	4	3	154	276	425	4.14e-07	50.8
Msti013642	XM_045173364.1	24.684	158	105	4	3	154	276	425	4.60e-07	50.8
Msti013642	XM_032930364.2	24.528	159	104	4	3	154	276	425	4.66e-07	50.8
Nlon008223	XM_032928836.2	34.146	492	240	15	669	1089	51	529	4.89e-77	264
Nlon008223	XM_032928837.2	37.337	383	212	11	669	1036	51	420	7.26e-69	239
Nlon008223	XM_045173363.1	25.826	333	211	11	675	990	112	425	1.21e-28	123
Nlon008223	XM_045173364.1	25.826	333	211	11	675	990	112	425	1.23e-28	123
Nlon008223	XM_032930364.2	25.826	333	211	11	675	990	112	425	2.01e-28	122
Rped017949	XM_032928836.2	32.941	510	260	14	11	446	34	535	7.43e-88	278
