Cflo002859	XM_045173951.1	52.500	440	194	5	1457	1890	958	1388	5.35e-143	490
Cflo002859	XM_045173951.1	58.559	111	35	2	2485	2585	1428	1537	8.44e-29	127
Cflo002859	XM_045173951.1	40.613	261	79	12	167	382	284	513	2.63e-28	125
Cflo002859	XM_045173946.1	52.500	440	194	5	1457	1890	958	1388	5.35e-143	490
Cflo002859	XM_045173946.1	58.559	111	35	2	2485	2585	1428	1537	8.44e-29	127
Cflo002859	XM_045173946.1	40.613	261	79	12	167	382	284	513	2.63e-28	125
Cflo002859	XM_045173957.1	52.500	440	194	5	1457	1890	958	1388	5.35e-143	490
Cflo002859	XM_045173957.1	58.559	111	35	2	2485	2585	1428	1537	8.44e-29	127
Cflo002859	XM_045173957.1	40.613	261	79	12	167	382	284	513	2.63e-28	125
Cvic018769	XM_045173951.1	63.043	92	22	3	374	461	423	506	6.76e-27	115
Cvic018769	XM_045173946.1	63.043	92	22	3	374	461	423	506	6.76e-27	115
Cvic018769	XM_045173957.1	63.043	92	22	3	374	461	423	506	6.76e-27	115
Lbou001819	XM_045173951.1	59.143	350	140	2	1242	1588	953	1302	1.58e-138	475
Lbou001819	XM_045173951.1	40.984	244	88	9	176	378	285	513	1.93e-28	126
Lbou001819	XM_045173951.1	47.170	159	77	3	2050	2202	1446	1603	1.49e-27	123
Lbou001819	XM_045173946.1	59.143	350	140	2	1242	1588	953	1302	1.58e-138	475
Lbou001819	XM_045173946.1	40.984	244	88	9	176	378	285	513	1.93e-28	126
Lbou001819	XM_045173946.1	47.170	159	77	3	2050	2202	1446	1603	1.49e-27	123
Lbou001819	XM_045173957.1	59.143	350	140	2	1242	1588	953	1302	1.58e-138	475
Lbou001819	XM_045173957.1	40.984	244	88	9	176	378	285	513	1.93e-28	126
Lbou001819	XM_045173957.1	47.170	159	77	3	2050	2202	1446	1603	1.49e-27	123
Lven000803	XM_045173951.1	32.829	463	166	20	36	378	70	507	4.80e-32	128
Lven000803	XM_045173946.1	32.829	463	166	20	36	378	70	507	4.80e-32	128
Lven000803	XM_045173957.1	32.829	463	166	20	36	378	70	507	4.80e-32	128
Ldor000406	XM_045173951.1	58.333	36	15	0	498	533	959	994	1.18e-06	52.0
Ldor000406	XM_045173946.1	58.333	36	15	0	498	533	959	994	1.18e-06	52.0
Ldor000406	XM_045173957.1	58.333	36	15	0	498	533	959	994	1.18e-06	52.0
Kina005094	XM_045173951.1	59.829	117	38	3	316	431	398	506	4.48e-29	120
Kina005094	XM_045173946.1	59.829	117	38	3	316	431	398	506	4.48e-29	120
Kina005094	XM_045173957.1	59.829	117	38	3	316	431	398	506	4.48e-29	120
Lyun017471	XM_045173951.1	55.455	110	47	1	28	137	1418	1525	3.24e-30	114
Lyun017471	XM_045173946.1	55.455	110	47	1	28	137	1418	1525	3.24e-30	114
Lyun017471	XM_045173957.1	55.455	110	47	1	28	137	1418	1525	3.24e-30	114
Lyun005326	XM_045173951.1	30.444	496	207	20	41	462	73	504	1.10e-34	139
Lyun005326	XM_045173946.1	30.444	496	207	20	41	462	73	504	1.10e-34	139
Lyun005326	XM_045173957.1	30.444	496	207	20	41	462	73	504	1.10e-34	139
Cson001808	XM_045173951.1	32.009	453	169	16	34	365	70	504	3.83e-32	129
Cson001808	XM_045173946.1	32.009	453	169	16	34	365	70	504	3.83e-32	129
Cson001808	XM_045173957.1	32.009	453	169	16	34	365	70	504	3.83e-32	129
Cdom023604	XM_045173951.1	57.471	261	108	2	1	258	1042	1302	1.33e-100	347
Cdom023604	XM_045173951.1	63.855	83	30	0	823	905	1455	1537	1.84e-26	117
Cdom023604	XM_045173946.1	57.471	261	108	2	1	258	1042	1302	1.33e-100	347
Cdom023604	XM_045173946.1	63.855	83	30	0	823	905	1455	1537	1.84e-26	117
Cdom023604	XM_045173957.1	57.471	261	108	2	1	258	1042	1302	1.33e-100	347
Cdom023604	XM_045173957.1	63.855	83	30	0	823	905	1455	1537	1.84e-26	117
GBI_03965-RE	XM_045173951.1	33.800	500	193	25	63	488	69	504	3.90e-35	146
GBI_03965-RE	XM_045173946.1	33.800	500	193	25	63	488	69	504	3.90e-35	146
GBI_03965-RE	XM_045173957.1	33.800	500	193	25	63	488	69	504	3.90e-35	146
GBI_03965-RD	XM_045173951.1	33.268	508	185	25	63	488	69	504	2.88e-35	146
GBI_03965-RD	XM_045173946.1	33.268	508	185	25	63	488	69	504	2.88e-35	146
GBI_03965-RD	XM_045173957.1	33.268	508	185	25	63	488	69	504	2.88e-35	146
Hpar027152	XM_045173951.1	57.463	134	56	1	1	133	1169	1302	9.90e-52	176
Hpar027152	XM_045173946.1	57.463	134	56	1	1	133	1169	1302	9.90e-52	176
Hpar027152	XM_045173957.1	57.463	134	56	1	1	133	1169	1302	9.90e-52	176
Dpuj021063	XM_045173951.1	56.769	229	94	3	1	226	1076	1302	3.27e-85	291
Dpuj021063	XM_045173946.1	56.769	229	94	3	1	226	1076	1302	3.27e-85	291
Dpuj021063	XM_045173957.1	56.769	229	94	3	1	226	1076	1302	3.27e-85	291
Dore010949	XM_045173951.1	73.913	69	17	1	304	371	436	504	6.99e-25	108
Dore010949	XM_045173946.1	73.913	69	17	1	304	371	436	504	6.99e-25	108
Dore010949	XM_045173957.1	73.913	69	17	1	304	371	436	504	6.99e-25	108
Dosh002463	XM_045173951.1	57.627	118	37	4	272	387	398	504	2.08e-28	119
Dosh002463	XM_045173946.1	57.627	118	37	4	272	387	398	504	2.08e-28	119
Dosh002463	XM_045173957.1	57.627	118	37	4	272	387	398	504	2.08e-28	119
Drob024264	XM_045173951.1	54.348	92	42	0	119	210	1455	1546	2.98e-28	117
Drob024264	XM_045173946.1	54.348	92	42	0	119	210	1455	1546	2.98e-28	117
Drob024264	XM_045173957.1	54.348	92	42	0	119	210	1455	1546	2.98e-28	117
Edia009492	XM_045173951.1	55.769	104	46	0	790	893	959	1062	6.42e-32	136
Edia009492	XM_045173951.1	59.341	91	37	0	1465	1555	1456	1546	3.94e-28	124
Edia009492	XM_045173951.1	38.462	143	60	2	894	1008	1160	1302	1.48e-22	106
Edia009492	XM_045173946.1	55.769	104	46	0	790	893	959	1062	6.42e-32	136
Edia009492	XM_045173946.1	59.341	91	37	0	1465	1555	1456	1546	3.94e-28	124
Edia009492	XM_045173946.1	38.462	143	60	2	894	1008	1160	1302	1.48e-22	106
Edia009492	XM_045173957.1	55.769	104	46	0	790	893	959	1062	6.42e-32	136
Edia009492	XM_045173957.1	59.341	91	37	0	1465	1555	1456	1546	3.94e-28	124
Edia009492	XM_045173957.1	38.462	143	60	2	894	1008	1160	1302	1.48e-22	106
Dtei013548	XM_045173951.1	62.500	80	30	0	387	466	425	504	1.07e-25	112
Dtei013548	XM_045173946.1	62.500	80	30	0	387	466	425	504	1.07e-25	112
Dtei013548	XM_045173957.1	62.500	80	30	0	387	466	425	504	1.07e-25	112
Dvul018711	XM_045173951.1	70.423	71	20	1	361	431	435	504	2.33e-25	109
Dvul018711	XM_045173946.1	70.423	71	20	1	361	431	435	504	2.33e-25	109
Dvul018711	XM_045173957.1	70.423	71	20	1	361	431	435	504	2.33e-25	109
Dspr002486	XM_045173951.1	54.630	108	34	4	77	182	398	492	1.66e-23	98.6
Dspr002486	XM_045173946.1	54.630	108	34	4	77	182	398	492	1.66e-23	98.6
Dspr002486	XM_045173957.1	54.630	108	34	4	77	182	398	492	1.66e-23	98.6
Dtro010133	XM_045173951.1	56.069	346	147	3	3	345	959	1302	7.01e-136	437
Dtro010133	XM_045173946.1	56.069	346	147	3	3	345	959	1302	7.01e-136	437
Dtro010133	XM_045173957.1	56.069	346	147	3	3	345	959	1302	7.01e-136	437
Dpec008166	XM_045173951.1	55.645	124	42	4	390	511	398	510	4.17e-28	120
Dpec008166	XM_045173946.1	55.645	124	42	4	390	511	398	510	4.17e-28	120
Dpec008166	XM_045173957.1	55.645	124	42	4	390	511	398	510	4.17e-28	120
Dnov012524	XM_045173951.1	55.491	346	149	3	1709	2051	959	1302	5.34e-127	442
Dnov012524	XM_045173951.1	59.036	83	34	0	2668	2750	1455	1537	4.27e-26	119
Dnov012524	XM_045173951.1	67.568	74	19	1	625	698	435	503	6.28e-23	108
Dnov012524	XM_045173946.1	55.491	346	149	3	1709	2051	959	1302	5.34e-127	442
Dnov012524	XM_045173946.1	59.036	83	34	0	2668	2750	1455	1537	4.27e-26	119
Dnov012524	XM_045173946.1	67.568	74	19	1	625	698	435	503	6.28e-23	108
Dnov012524	XM_045173957.1	55.491	346	149	3	1709	2051	959	1302	5.34e-127	442
Dnov012524	XM_045173957.1	59.036	83	34	0	2668	2750	1455	1537	4.27e-26	119
Dnov012524	XM_045173957.1	67.568	74	19	1	625	698	435	503	6.28e-23	108
Dnov012524	XM_032932415.2	33.824	68	36	2	652	710	117	184	4.18e-04	46.2
Dwat001706	XM_045173951.1	56.069	346	147	3	564	906	959	1302	1.27e-128	442
Dwat001706	XM_045173951.1	55.435	92	41	0	1553	1644	1455	1546	1.86e-26	119
Dwat001706	XM_045173946.1	56.069	346	147	3	564	906	959	1302	1.27e-128	442
Dwat001706	XM_045173946.1	55.435	92	41	0	1553	1644	1455	1546	1.86e-26	119
Dwat001706	XM_045173957.1	56.069	346	147	3	564	906	959	1302	1.27e-128	442
Dwat001706	XM_045173957.1	55.435	92	41	0	1553	1644	1455	1546	1.86e-26	119
Dtru000274	XM_045173951.1	56.069	346	147	3	568	910	959	1302	2.22e-128	442
Dtru000274	XM_045173951.1	55.435	92	41	0	1564	1655	1455	1546	1.90e-26	119
Dtru000274	XM_045173946.1	56.069	346	147	3	568	910	959	1302	2.22e-128	442
Dtru000274	XM_045173946.1	55.435	92	41	0	1564	1655	1455	1546	1.90e-26	119
Dtru000274	XM_045173957.1	56.069	346	147	3	568	910	959	1302	2.22e-128	442
Dtru000274	XM_045173957.1	55.435	92	41	0	1564	1655	1455	1546	1.90e-26	119
Dstu009566	XM_045173951.1	58.475	118	36	4	320	436	398	503	6.97e-28	120
Dstu009566	XM_045173946.1	58.475	118	36	4	320	436	398	503	6.97e-28	120
Dstu009566	XM_045173957.1	58.475	118	36	4	320	436	398	503	6.97e-28	120
Dstu009566	XM_032932415.2	34.426	61	31	2	397	448	124	184	6.85e-04	42.7
Dsec012892	XM_045173951.1	56.069	346	147	3	1671	2013	959	1302	3.75e-128	446
Dsec012892	XM_045173951.1	59.036	83	34	0	2653	2735	1455	1537	1.03e-25	117
Dsec012892	XM_045173951.1	66.250	80	26	1	605	684	425	503	1.35e-24	114
Dsec012892	XM_045173946.1	56.069	346	147	3	1671	2013	959	1302	3.75e-128	446
Dsec012892	XM_045173946.1	59.036	83	34	0	2653	2735	1455	1537	1.03e-25	117
Dsec012892	XM_045173946.1	66.250	80	26	1	605	684	425	503	1.35e-24	114
Dsec012892	XM_045173957.1	56.069	346	147	3	1671	2013	959	1302	3.75e-128	446
Dsec012892	XM_045173957.1	59.036	83	34	0	2653	2735	1455	1537	1.03e-25	117
Dsec012892	XM_045173957.1	66.250	80	26	1	605	684	425	503	1.35e-24	114
Dseg007502	XM_045173951.1	56.358	346	146	3	561	903	959	1302	5.31e-129	444
Dseg007502	XM_045173951.1	55.435	92	41	0	1549	1640	1455	1546	2.83e-26	118
Dseg007502	XM_045173946.1	56.358	346	146	3	561	903	959	1302	5.31e-129	444
Dseg007502	XM_045173946.1	55.435	92	41	0	1549	1640	1455	1546	2.83e-26	118
Dseg007502	XM_045173957.1	56.358	346	146	3	561	903	959	1302	5.31e-129	444
Dseg007502	XM_045173957.1	55.435	92	41	0	1549	1640	1455	1546	2.83e-26	118
Dpar008545	XM_045173951.1	56.069	346	147	3	519	861	959	1302	7.67e-129	442
Dpar008545	XM_045173951.1	55.435	92	41	0	1502	1593	1455	1546	1.62e-26	119
Dpar008545	XM_045173946.1	56.069	346	147	3	519	861	959	1302	7.67e-129	442
Dpar008545	XM_045173946.1	55.435	92	41	0	1502	1593	1455	1546	1.62e-26	119
Dpar008545	XM_045173957.1	56.069	346	147	3	519	861	959	1302	7.67e-129	442
Dpar008545	XM_045173957.1	55.435	92	41	0	1502	1593	1455	1546	1.62e-26	119
Drob020487	XM_045173951.1	45.395	152	39	4	133	283	398	506	2.77e-25	107
Drob020487	XM_045173946.1	45.395	152	39	4	133	283	398	506	2.77e-25	107
Drob020487	XM_045173957.1	45.395	152	39	4	133	283	398	506	2.77e-25	107
Drob020487	XM_032932415.2	31.481	54	36	1	241	294	124	176	8.38e-04	41.6
Dqud007188	XM_045173951.1	55.780	346	148	3	702	1044	959	1302	4.28e-126	434
Dqud007188	XM_045173951.1	55.435	92	41	0	1553	1644	1455	1546	2.29e-26	118
Dqud007188	XM_045173946.1	55.780	346	148	3	702	1044	959	1302	4.28e-126	434
Dqud007188	XM_045173946.1	55.435	92	41	0	1553	1644	1455	1546	2.29e-26	118
Dqud007188	XM_045173957.1	55.780	346	148	3	702	1044	959	1302	4.28e-126	434
Dqud007188	XM_045173957.1	55.435	92	41	0	1553	1644	1455	1546	2.29e-26	118
Pcan005034	XM_045173951.1	53.409	440	188	7	1657	2090	958	1386	4.11e-145	497
Pcan005034	XM_045173951.1	59.459	111	34	2	2714	2814	1428	1537	1.90e-29	129
Pcan005034	XM_045173951.1	32.438	484	157	22	34	388	71	513	1.07e-28	127
Pcan005034	XM_045173946.1	53.409	440	188	7	1657	2090	958	1386	4.11e-145	497
Pcan005034	XM_045173946.1	59.459	111	34	2	2714	2814	1428	1537	1.90e-29	129
Pcan005034	XM_045173946.1	32.438	484	157	22	34	388	71	513	1.07e-28	127
Pcan005034	XM_045173957.1	53.409	440	188	7	1657	2090	958	1386	4.11e-145	497
Pcan005034	XM_045173957.1	59.459	111	34	2	2714	2814	1428	1537	1.90e-29	129
Pcan005034	XM_045173957.1	32.438	484	157	22	34	388	71	513	1.07e-28	127
Pcan005034	XM_032942263.2	29.858	211	138	3	1128	1330	678	886	7.15e-09	62.0
Pcan005034	XM_045170502.1	14.943	261	197	7	1114	1362	296	543	1.18e-06	54.3
Cins000420	XM_045173951.1	52.546	432	191	6	1379	1804	963	1386	2.53e-139	479
Cins000420	XM_045173951.1	41.532	248	85	10	169	374	284	513	2.54e-29	129
Cins000420	XM_045173951.1	58.716	109	44	1	2336	2444	1445	1552	5.25e-29	128
Cins000420	XM_045173946.1	52.546	432	191	6	1379	1804	963	1386	2.53e-139	479
Cins000420	XM_045173946.1	41.532	248	85	10	169	374	284	513	2.54e-29	129
Cins000420	XM_045173946.1	58.716	109	44	1	2336	2444	1445	1552	5.25e-29	128
Cins000420	XM_045173957.1	52.546	432	191	6	1379	1804	963	1386	2.53e-139	479
Cins000420	XM_045173957.1	41.532	248	85	10	169	374	284	513	2.54e-29	129
Cins000420	XM_045173957.1	58.716	109	44	1	2336	2444	1445	1552	5.25e-29	128
Chia004439	XM_045173951.1	56.232	345	148	2	932	1274	959	1302	2.17e-128	444
Chia004439	XM_045173946.1	56.232	345	148	2	932	1274	959	1302	2.17e-128	444
Chia004439	XM_045173957.1	56.232	345	148	2	932	1274	959	1302	2.17e-128	444
Caus013446	XM_045173951.1	61.449	345	130	2	1312	1653	958	1302	1.75e-145	490
Caus013446	XM_045173951.1	60.656	122	40	3	17	136	398	513	1.29e-27	122
Caus013446	XM_045173946.1	61.449	345	130	2	1312	1653	958	1302	1.75e-145	490
Caus013446	XM_045173946.1	60.656	122	40	3	17	136	398	513	1.29e-27	122
Caus013446	XM_045173957.1	61.449	345	130	2	1312	1653	958	1302	1.75e-145	490
Caus013446	XM_045173957.1	60.656	122	40	3	17	136	398	513	1.29e-27	122
Cdip009617	XM_045173951.1	58.356	365	145	4	566	927	958	1318	6.07e-140	469
Cdip009617	XM_045173951.1	63.855	83	30	0	1306	1388	1455	1537	6.09e-27	120
Cdip009617	XM_045173946.1	58.356	365	145	4	566	927	958	1318	6.07e-140	469
Cdip009617	XM_045173946.1	63.855	83	30	0	1306	1388	1455	1537	6.09e-27	120
Cdip009617	XM_045173957.1	58.356	365	145	4	566	927	958	1318	6.07e-140	469
Cdip009617	XM_045173957.1	63.855	83	30	0	1306	1388	1455	1537	6.09e-27	120
Cced018979	XM_045173951.1	31.564	358	154	11	126	457	219	511	2.73e-26	113
Cced018979	XM_045173946.1	31.564	358	154	11	126	457	219	511	2.73e-26	113
Cced018979	XM_045173957.1	31.564	358	154	11	126	457	219	511	2.73e-26	113
Clec005748	XM_045173951.1	52.941	391	170	4	1206	1593	959	1338	1.26e-128	446
Clec005748	XM_045173951.1	33.806	494	172	17	13	387	57	514	4.39e-38	157
Clec005748	XM_045173951.1	64.935	77	27	0	2132	2208	1461	1537	5.38e-25	114
Clec005748	XM_045173946.1	52.941	391	170	4	1206	1593	959	1338	1.26e-128	446
Clec005748	XM_045173946.1	33.806	494	172	17	13	387	57	514	4.39e-38	157
Clec005748	XM_045173946.1	64.935	77	27	0	2132	2208	1461	1537	5.38e-25	114
Clec005748	XM_045173957.1	52.941	391	170	4	1206	1593	959	1338	1.26e-128	446
Clec005748	XM_045173957.1	33.806	494	172	17	13	387	57	514	4.39e-38	157
Clec005748	XM_045173957.1	64.935	77	27	0	2132	2208	1461	1537	5.38e-25	114
Ccos007934	XM_045173951.1	56.069	346	147	3	826	1168	959	1302	4.19e-128	443
Ccos007934	XM_045173951.1	60.241	83	33	0	1770	1852	1455	1537	9.18e-27	120
